RefID,Author,Paper Title,Journal,Year,Approach,BMP Group (NRCS),BMP Group ID ,Group Explanation/Details,BMP Activity (Paper),Activity Explanation/Details,Country,State,Ecoregion ,Ecoregion ID,Physiographic Province,Threat Type,Threat,Alteration Type,Alteration,Lab or Field,Life stage,Response Metric,Specific Taxa/Group,Measurement Type,Assessment Resolution,Metric Category,Level of Ecological Organization,Units,Water body,Site Type ,Treatments,Total Sites,Sites/Treatment (N) ,Samples Taken/Site,Total Samples/treatment,Statistical Analysis,Direction of Effect,Effect,Raw values for non-BMP,Raw Values for BMP,Raw Values for Reference,Mean values for non-BMP,Mean Values for BMP,Mean Values for Reference,Standard Error,Reference SE,Standard Deviation,Reference SD,P-values,Take home point,Notes
46,Bhattarai et al. ,"THE RESPONSE OF STREAMS TO LAND USE AND URBAN BEST MANAGEMENT PRACTICES IN THE PIEDMONT REGION OF VIRGINIA, USA",Doctoral Dissertation,2011,This study evaluated the influence of wet and dry ponds in mitigating the impacts of urbanization on physicochemical properties and benthic macroinvertebrates in receiving streams.,Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Combined,measurement of BMP coverage,US,VA,Piedmont,45,PE,Urbanization,Urban Development,Urban runoff,Urban runoff,Field,All Life Stages,% Prosimulium,Prosimulium,Relative Abundance,#REF!,Taxonomic,Genus,%,Stream,Stream,2,16,11,2,22,ANOVA,No Effect,0,NA,NA,NA,0,0,5.4,NA,NA,NA,NA,NA,"Streams with higher watershed BMP coverage exhibited somewhat better indicator values for physicochemical properties and macroinvertebrate communities as compared to streams with lower watershed BMP coverage, although BMPs were not able to recover the full extent of physicochemical properties and macroinvertebrate communities found in least impacted, forested streams.",
46,Bhattarai et al. ,"THE RESPONSE OF STREAMS TO LAND USE AND URBAN BEST MANAGEMENT PRACTICES IN THE PIEDMONT REGION OF VIRGINIA, USA",Doctoral Dissertation,2011,This study evaluated the influence of wet and dry ponds in mitigating the impacts of urbanization on physicochemical properties and benthic macroinvertebrates in receiving streams.,Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Combined,measurement of BMP coverage,US,VA,Piedmont,45,PE,Urbanization,Urban Development,Urban runoff,Urban runoff,Field,All Life Stages,% Paraleptophlebia,Paraleptophlebia,Relative Abundance,#REF!,Taxonomic,Genus,%,Stream,Stream,2,16,11,2,22,ANOVA,No Effect,0,NA,NA,NA,0,0,4.8,NA,NA,NA,NA,NA,"Streams with higher watershed BMP coverage exhibited somewhat better indicator values for physicochemical properties and macroinvertebrate communities as compared to streams with lower watershed BMP coverage, although BMPs were not able to recover the full extent of physicochemical properties and macroinvertebrate communities found in least impacted, forested streams.",
46,Bhattarai et al. ,"THE RESPONSE OF STREAMS TO LAND USE AND URBAN BEST MANAGEMENT PRACTICES IN THE PIEDMONT REGION OF VIRGINIA, USA",Doctoral Dissertation,2011,This study evaluated the influence of wet and dry ponds in mitigating the impacts of urbanization on physicochemical properties and benthic macroinvertebrates in receiving streams.,Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Combined,measurement of BMP coverage,US,VA,Piedmont,45,PE,Urbanization,Urban Development,Urban runoff,Urban runoff,Field,All Life Stages,% Acroneuria,Acroneuria,Relative Abundance,#REF!,Taxonomic,Genus,%,Stream,Stream,2,16,11,2,22,ANOVA,No Effect,0,NA,NA,NA,0,0,2.9,NA,NA,NA,NA,NA,"Streams with higher watershed BMP coverage exhibited somewhat better indicator values for physicochemical properties and macroinvertebrate communities as compared to streams with lower watershed BMP coverage, although BMPs were not able to recover the full extent of physicochemical properties and macroinvertebrate communities found in least impacted, forested streams.",
46,Bhattarai et al. ,"THE RESPONSE OF STREAMS TO LAND USE AND URBAN BEST MANAGEMENT PRACTICES IN THE PIEDMONT REGION OF VIRGINIA, USA",Doctoral Dissertation,2011,This study evaluated the influence of wet and dry ponds in mitigating the impacts of urbanization on physicochemical properties and benthic macroinvertebrates in receiving streams.,Stream Habitat Improvement and management,3,"Maintain, improve or restore physical, chemical and biological functions of a stream, and its associated riparian zone, necessary for meeting the life history requirements of desired aquatic species.",Combined,measurement of BMP coverage,US,VA,Piedmont,45,PE,Urbanization,Urban Development,Urban runoff,Urban runoff,Field,All Life Stages,% Epeorus,Epeorus,Relative Abundance,#REF!,Taxonomic,Genus,%,Stream,Stream,2,16,11,2,22,ANOVA,No Effect,0,NA,NA,NA,0,0,2.7,NA,NA,NA,NA,NA,"Streams with higher watershed BMP coverage exhibited somewhat better indicator values for physicochemical properties and macroinvertebrate communities as compared to streams with lower watershed BMP coverage, although BMPs were not able to recover the full extent of physicochemical properties and macroinvertebrate communities found in least impacted, forested streams.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Scraper Abundance,Scrapers,Abundance,Compositional,FFG,Community,# Indv,Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Negative,-0.485507816,NA,NA,NA,442,272,922,NA,NA,309,394,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Shredder Abundance,Shredders,Abundance,Compositional,FFG,Community,# Indv,Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,1.554292266,NA,NA,NA,835,3951,2076,NA,NA,5067,1401,0.02,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Collector Abundance,Collectors,Abundance,Compositional,FFG,Community,# Indv,Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,3.732010028,NA,NA,NA,2641,110296,8400,NA,NA,67538,4422,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Filterer Abundance,Filterers,Abundance,Compositional,FFG,Community,# Indv,Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Negative,-1.226921737,NA,NA,NA,382,112,772,NA,NA,175,429,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Predator Abundance,Predators,Abundance,Compositional,Trophic,Community,# Indv,Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,2.128778117,NA,NA,NA,697,5858,2370,NA,NA,2982,1332,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Total Abundance,Benthic Macroinvertebrates,Abundance,Aggregate,Presence,Community,# Indv,Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,3.182578725,NA,NA,NA,4998,120496,14541,NA,NA,70875,6179,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Scraper Biomass,Scrapers,Secondary Production,Compositional,FFG Functional,Community,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Negative,-1.198695747,NA,NA,NA,126,38,209,NA,NA,52,88,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Shredder Biomass,Shredders,Secondary Production,Compositional,FFG Functional,Community,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,0.122178647,NA,NA,NA,454,513,594,NA,NA,719,897,0.03,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Collector Biomass,Collectors,Secondary Production,Compositional,FFG Functional,Community,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,2.162308312,NA,NA,NA,68,591,210,NA,NA,325,277,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Filterer Biomass,Filterers,Secondary Production,Compositional,FFG Functional,Community,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Negative,-1.410986974,NA,NA,NA,82,20,257,NA,NA,54,178,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Predator Biomass,Predators,Secondary Production,Compositional,Trophic Functional,Community,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,2.012000261,NA,NA,NA,69,516,304,NA,NA,385,399,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Total Biomass,Benthic Macroinvertebrates,Secondary Production,Aggregate,Functional,Community,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,Positive,0.74324929,NA,NA,NA,798,1678,1573,NA,NA,1023,1299,0.0002,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Non-insect Biomass,Non-insects,Secondary Production,Compositional,Taxonomic Functional,Community,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,"two-tailed, paired t-test",Positive,3.129680246,NA,NA,NA,15,343,196,NA,NA,227,479,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Odonata Biomass,Odonata,Secondary Production,Compositional,Taxonomic Functional,Order,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,"two-tailed, paired t-test",Positive,2.816263786,NA,NA,NA,7,117,28,NA,NA,181,38,0.04,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Ephemeroptera Biomass,Ephemeroptera,Secondary Production,Compositional,Taxonomic Functional,Order,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,"two-tailed, paired t-test",Negative,-0.166235419,NA,NA,NA,111,94,217,NA,NA,168,91,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Plecoptera Biomass,Plecoptera,Secondary Production,Compositional,Taxonomic Functional,Order,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,"two-tailed, paired t-test",Negative,-1.596989619,NA,NA,NA,479,97,701,NA,NA,64,918,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Coleoptera Biomass,Coleoptera,Secondary Production,Compositional,Taxonomic Functional,Order,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,"two-tailed, paired t-test",Negative,-0.372049111,NA,NA,NA,103,71,167,NA,NA,141,122,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Trichoptera Biomass,Trichoptera,Secondary Production,Compositional,Taxonomic Functional,Order,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,"two-tailed, paired t-test",Positive,1.098612289,NA,NA,NA,75,225,244,NA,NA,666,217,0.004,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Diptera Biomass,Diptera,Secondary Production,Compositional,Taxonomic Functional,Order,mg AFDM(m^-2),Stream,Stream Reach,2,6,3,3,9,"two-tailed, paired t-test",Positive,2.735665368,NA,NA,NA,50,771,116,NA,NA,492,103,0.0001,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
47,Wallace et al. ,Influence of log additions on physical and biotic characteristics of a mountain stream,,1995,"Three pairs of cobble riffle study sites were established in a second-order stream in North Carolina and logs added to the downstream riffle at each site. At log addition transects, stream depth increased, current velocity decreased, cobble substratum was covered by sand and silt, and both coarse and fine particulate organic matter increased dramatically",Structures for Wildlife,6,A structure installed to replace or modify a missing or deficient wildlife habitat component.,LWD,NA,US,NC,Blue Ridge,66,RV,A/U,NA,Habitat Degredation,habitat homogenization,Field,All Life Stages,Scraper Secondary Production,Scrapers,Secondary Production,Compositional,FFG Functional,Community,mg AFDM((m^-2)(y^r-1)),Stream,Stream Reach,2,6,3,3,9,ANOVA/Sheffe mulitple range test,NA,NA,NA,NA,NA,649,172,1244,NA,NA,NA,NA,NA,"These observations suggest that physiological and morpho- behavioral constraints preclude many animals from tracking resources among patches when patches display very different abiotic conditions. Secondary production of scrapers and filterers decreased, whereas that of collectors and predators increased. The shifts in functional group abundances, biomass, and production between reference and debris-dam transects, which differed considerably from those previously reported for Bow-gradient, sandy-bottom streams, accentuate the importance of localized abiotic factors in structuring invertebrate communities within patches.",
